Título,Ubicación,Versión,Color,Marca,Modelo,Año,Tipo de combustible,Puertas,Transmisión,Motor,Tipo de carrocería,Kilómetros,Dirección,Control de tracción,Capacidad de personas,Potencia,Precio
Jeep Compass 1.3 Longitude At6,Ubicación no encontrada,1.3 Longitude At6,Gris,Jeep,Compass,2024,Nafta,5.0,Automática,1.3,SUV,1800.0,Hidráulica,4x2,5.0,175.0,35500.0
Jeep Compass 2.4 Longitude Plus,Ubicación no encontrada,2.4 Longitude Plus,,Jeep,Compass,2020,Nafta,5.0,Automática,2.4,SUV,40000.0,Hidráulica,4x2,5.0,174.0,22666.67
Jeep Compass 2.4 Longitude,Ubicación no encontrada,2.4 Longitude,,Jeep,Compass,2018,Nafta,5.0,Manual,2.4,SUV,71100.0,Hidráulica,4x2,5.0,174.0,25000.0
Jeep Compass 2.4 Sport Automática 1630 mm,Ubicación no encontrada,2.4 Sport Automática 1630 mm,Negro,Jeep,Compass,2019,Nafta,5.0,Automática,2.4,SUV,42000.0,Asistida,4x2,5.0,174.0,24000.0
Jeep Compass 2.4 Longitude,Córdoba,2.4 Longitude,Azul,Jeep,Compass,2021,Nafta,5.0,Manual,2.4,SUV,24100.0,Eléctrica,4x2,5.0,174.0,31900.0
Jeep Compass 1.3 T270 Longitude,San Luis,1.3 T270 Longitude,,Jeep,Compass,2023,Nafta,5.0,Automática,1.3,SUV,28000.0,Eléctrica,4x2,5.0,175.0,27266.67
Jeep Compass 2.4 Sport,Bs.As. G.B.A. Sur,2.4 Sport,,Jeep,Compass,2020,Nafta,5.0,Manual,2.4,SUV,35000.0,Hidráulica,4x2,5.0,174.0,23500.0
Jeep Compass 2.4 LIMITED AT9 PLUS L17,Ubicación no encontrada,2.4 LIMITED AT9 PLUS L17,Azul,Jeep,Compass,2020,Nafta,5.0,Automática,2.4,SUV,85990.0,Asistida,4x2,5.0,174.0,23611.33
Jeep Compass 2.4 Longitude,Ubicación no encontrada,2.4 Longitude,Negro,Jeep,Compass,2021,Nafta,5.0,Manual,2.4,SUV,82418.0,Eléctrica,4x2,5.0,174.0,21666.67
Jeep Compass 2.4 Limited 170cv Atx,Bs.As. G.B.A. Norte,2.4 Limited 170cv Atx,Blanco,Jeep,Compass,2013,Nafta,5.0,Automática,2.4,SUV,170000.0,Hidráulica,4x4,5.0,170.0,12500.0
