Título,Ubicación,Versión,Color,Marca,Modelo,Año,Tipo de combustible,Puertas,Transmisión,Motor,Tipo de carrocería,Kilómetros,Dirección,Control de tracción,Capacidad de personas,Potencia,Precio
Renault Sandero 1.6 16v Life,Ubicación no encontrada,1.6 16v Life,Blanco,Renault,Sandero,2022,Nafta,5.0,Manual,1.6,Hatchback,35000.0,Asistida,Delantera,5.0,115.0,10866.67
Renault Sandero 1.6 Expression 90cv,Ubicación no encontrada,1.6 Expression 90cv,Gris,Renault,Sandero,2017,Nafta,5.0,Manual,1.6,Hatchback,112000.0,Asistida,Delantera,5.0,90.0,8000.0
Renault Sandero 1.6 Confort,Ubicación no encontrada,1.6 Confort,Negro,Renault,Sandero,2010,Nafta,5.0,Manual,1.6,Hatchback,120000.0,Hidráulica,Delantera,5.0,105.0,6400.0
Renault Sandero 1.6 Authentique 90cv Nac,Ubicación no encontrada,1.6 Authentique 90cv Nac,,Renault,Sandero,2022,Nafta,5.0,Manual,1.6,Hatchback,35000.0,Asistida,Delantera,5.0,90.0,5666.67
Renault Sandero 1.6 Expression,Ubicación no encontrada,1.6 Expression,Rojo,Renault,Sandero,2018,Nafta,5.0,Manual,1.6,Hatchback,75000.0,Asistida,Delantera,5.0,90.0,8600.0
Renault Sandero 1.6 Luxe 105cv,Bs.As. G.B.A. Norte,1.6 Luxe 105cv,Plateado,Renault,Sandero,2011,Nafta,5.0,Manual,1.6,Hatchback,110000.0,Hidráulica,Delantera,5.0,105.0,7500.0
Renault Sandero 1.6 Authentique 90cv Nac,Ubicación no encontrada,1.6 Authentique 90cv Nac,Gris,Renault,Sandero,2017,Nafta,5.0,Manual,1.6,Hatchback,74000.0,Asistida,Delantera,5.0,90.0,8200.0
Renault Sandero 1.6 Privilege 105cv,Ubicación no encontrada,1.6 Privilege 105cv,Blanco,Renault,Sandero,2019,Nafta,5.0,Manual,1.6,Hatchback,83000.0,Asistida,Delantera,5.0,105.0,10500.0
Renault Sandero 1.6 Privilege 105cv,Ubicación no encontrada,1.6 Privilege 105cv,Gris,Renault,Sandero,2018,Nafta,5.0,Manual,1.6,Hatchback,97000.0,Asistida,Delantera,5.0,90.0,8333.33
Renault Sandero 1.6 Pack Plus 90cv,Ubicación no encontrada,1.6 Pack Plus 90cv,,Renault,Sandero,2012,Nafta,5.0,Manual,1.6,Hatchback,130000.0,Hidráulica,Delantera,5.0,90.0,5666.67
Renault Sandero 1.6 Authentique 90cv Nac,Ubicación no encontrada,1.6 Authentique 90cv Nac,Gris,Renault,Sandero,2018,Nafta,5.0,Manual,1.6,Hatchback,80000.0,Asistida,Delantera,5.0,90.0,10800.0
Renault Sandero 1.6 16v Life,Córdoba,1.6 16v Life,,Renault,Sandero,2023,Nafta,5.0,Manual,1.6,Hatchback,25000.0,Asistida,Delantera,5.0,115.0,11000.0
Renault Sandero 1.6 Confort 105cv,Bs.As. G.B.A. Norte,1.6 Confort 105cv,,Renault,Sandero,2011,Nafta,5.0,Manual,1.6,Hatchback,109000.0,Hidráulica,Delantera,5.0,105.0,6650.0
Renault Sandero 1.6 Expression 90cv,Ubicación no encontrada,1.6 Expression 90cv,Blanco,Renault,Sandero,2017,Nafta,5.0,Manual,1.6,Hatchback,115000.0,Asistida,Delantera,5.0,90.0,9000.0
