Título,Ubicación,Versión,Color,Marca,Modelo,Año,Tipo de combustible,Puertas,Transmisión,Motor,Tipo de carrocería,Kilómetros,Dirección,Control de tracción,Capacidad de personas,Potencia,Precio
Honda HR-V 1.8 Ex 2wd Cvt,Ubicación no encontrada,1.8 Ex 2wd Cvt,Blanco,Honda,HR-V,2017,Nafta,5.0,Automática,1.8,SUV,75000.0,Eléctrica,4x2,5.0,140.0,18500.0
Honda HR-V 1.8 Lx 2wd Cvt,Santa Fe,1.8 Lx 2wd Cvt,Blanco,Honda,HR-V,2016,Nafta,5.0,Automática,1.8,SUV,145000.0,Eléctrica,4x2,5.0,140.0,16000.0
Honda HR-V 1.8 Ex-l 2wd Cvt,Capital Federal,1.8 Ex-l 2wd Cvt,Gris,Honda,HR-V,2018,Nafta,5.0,Automática,1.8,SUV,74000.0,Eléctrica,4x2,5.0,140.0,21000.0
Honda HR-V 1.8 Ex 2wd Cvt l20,Bs.As. G.B.A. Oeste,1.8 Ex 2wd Cvt l20,,Honda,HR-V,2021,Nafta,5.0,Automática,1.8,SUV,42000.0,Eléctrica,4x2,5.0,140.0,28000.0
Honda HR-V 1.8 Lx 2wd Cvt,Ubicación no encontrada,1.8 Lx 2wd Cvt,Plateado,Honda,HR-V,2016,Nafta,5.0,Automática,1.8,SUV,93200.0,Eléctrica,4x2,5.0,140.0,16500.0
Honda HR-V 1.8 Ex 2wd Cvt,Bs.As. G.B.A. Norte,1.8 Ex 2wd Cvt,,Honda,HR-V,2017,Nafta,5.0,Automática,1.8,SUV,81000.0,Eléctrica,4x2,5.0,140.0,19900.0
Honda HR-V 1.8 Ex-l 2wd Cvt,Bs.As. G.B.A. Sur,1.8 Ex-l 2wd Cvt,Azul,Honda,HR-V,2020,Nafta,5.0,Automática,1.8,SUV,60000.0,Eléctrica,4x2,5.0,140.0,24500.0
Honda HR-V 1.8 Ex-l 2wd Cvt,Córdoba,1.8 Ex-l 2wd Cvt,,Honda,HR-V,2016,Nafta,5.0,Automática,1.8,SUV,76000.0,Eléctrica,4x2,5.0,140.0,17000.0
Honda HR-V 1.8 Ex 2wd Cvt,Bs.As. G.B.A. Norte,1.8 Ex 2wd Cvt,,Honda,HR-V,2018,Nafta,5.0,Automática,1.8,SUV,128000.0,Eléctrica,4x2,5.0,140.0,21500.0
Honda HR-V 1.8 Ex-l 2wd Cvt,Bs.As. G.B.A. Oeste,1.8 Ex-l 2wd Cvt,,Honda,HR-V,2017,Nafta,5.0,Automática,1.8,SUV,190000.0,Eléctrica,4x2,5.0,140.0,17900.0
Honda HR-V 1.8 Ex 2wd Cvt,Ubicación no encontrada,1.8 Ex 2wd Cvt,Blanco,Honda,HR-V,2019,Nafta,5.0,Automática,1.8,SUV,93000.0,electronic,4x2,5.0,140.0,21500.0
Honda HR-V 1.8 Ex-l 2wd Cvt,Bs.As. G.B.A. Oeste,1.8 Ex-l 2wd Cvt,,Honda,HR-V,2019,Nafta,5.0,Automática,1.8,SUV,60000.0,Eléctrica,4x2,5.0,140.0,22500.0
Honda HR-V 1.8 Ex-l 2wd Cvt,Capital Federal,1.8 Ex-l 2wd Cvt,,Honda,HR-V,2019,Nafta,5.0,Automática,1.8,SUV,91500.0,Eléctrica,4x2,5.0,140.0,20900.0
Honda HR-V 1.8 Ex-l 2wd Cvt,Capital Federal,1.8 Ex-l 2wd Cvt,,Honda,HR-V,2016,Nafta,5.0,Automática,1.8,SUV,128000.0,Eléctrica,4x2,5.0,140.0,18000.0
Honda HR-V 1.8 Ex 2wd Cvt l20,Ubicación no encontrada,1.8 Ex 2wd Cvt l20,Blanco,Honda,HR-V,2020,Nafta,5.0,Automática,1.8,SUV,52000.0,Eléctrica,4x2,5.0,140.0,24500.0
Honda HR-V 1.8 Lx 2wd Cvt,Córdoba,1.8 Lx 2wd Cvt,Negro,Honda,HR-V,2016,Nafta,5.0,Automática,1.8,SUV,150000.0,Eléctrica,4x2,5.0,140.0,19500.0
Honda HR-V 1.8 EX-L CVT,Ubicación no encontrada,1.8 EX-L CVT,,Honda,HR-V,2018,Nafta,5.0,Automática,1.8,SUV,88000.0,Hidráulica,Delantera,5.0,140.0,21000.0
Honda HR-V 1.8 Ex 2wd Cvt,Ubicación no encontrada,1.8 Ex 2wd Cvt,Plateado,Honda,HR-V,2016,Nafta,5.0,Automática,1.8,SUV,130000.0,Eléctrica,4x2,5.0,140.0,15700.0
Honda HR-V 1.8 Lx 2wd Cvt,Bs.As. G.B.A. Norte,1.8 Lx 2wd Cvt,,Honda,HR-V,2016,Nafta,5.0,Automática,1.8,SUV,100000.0,Eléctrica,4x2,5.0,140.0,18500.0
Honda HR-V 1.8 Ex-l 2wd Cvt,Bs.As. G.B.A. Sur,1.8 Ex-l 2wd Cvt,,Honda,HR-V,2017,Nafta,5.0,Automática,1.8,SUV,134000.0,Eléctrica,4x2,5.0,140.0,16000.0
Honda HR-V 1.8 Ex-l 2wd Cvt,Ubicación no encontrada,1.8 Ex-l 2wd Cvt,Gris,Honda,HR-V,2019,Nafta,5.0,Automática,1.8,SUV,123000.0,Eléctrica,4x2,5.0,140.0,20500.0
Honda HR-V 1.8 Ex-l 2wd Cvt,Ubicación no encontrada,1.8 Ex-l 2wd Cvt,,Honda,HR-V,2018,Nafta,5.0,Automática,1.8,SUV,89000.0,Eléctrica,4x2,5.0,140.0,19000.0
Honda HR-V 1.8 Ex-l 2wd Cvt,Buenos Aires Interior,1.8 Ex-l 2wd Cvt,Azul,Honda,HR-V,2017,Nafta,5.0,Automática,1.8,SUV,78000.0,Eléctrica,4x2,5.0,140.0,18000.0
Honda HR-V 1.8 Ex-l 2wd Cvt,Capital Federal,1.8 Ex-l 2wd Cvt,Blanco,Honda,HR-V,2016,Nafta,5.0,Automática,1.8,SUV,167000.0,Eléctrica,4x2,5.0,140.0,17600.0
Honda HR-V 1.8 Ex 2wd Cvt,Ubicación no encontrada,1.8 Ex 2wd Cvt,Negro,Honda,HR-V,2017,Nafta,5.0,Automática,1.8,SUV,48500.0,Eléctrica,4x2,5.0,140.0,21000.0
Honda HR-V 1.8 Ex 2wd Cvt l20,Capital Federal,1.8 Ex 2wd Cvt l20,Blanco,Honda,HR-V,2020,Nafta,5.0,Automática,1.8,SUV,44000.0,Eléctrica,4x2,5.0,140.0,26000.0
Honda HR-V 1.8 Ex-l 2wd Cvt,Corrientes,1.8 Ex-l 2wd Cvt,Blanco,Honda,HR-V,2017,Nafta,5.0,Automática,1.8,SUV,35000.0,Eléctrica,4x2,5.0,140.0,15500.0
Honda HR-V 1.8 Lx 2wd Cvt,Ubicación no encontrada,1.8 Lx 2wd Cvt,Blanco,Honda,HR-V,2021,Nafta,5.0,Automática,1.8,SUV,11400.0,Eléctrica,4x2,5.0,140.0,27000.0
Honda HR-V 1.8 Ex-l 2wd Cvt,Ubicación no encontrada,1.8 Ex-l 2wd Cvt,Gris,Honda,HR-V,2018,Nafta,5.0,Automática,1.8,SUV,101000.0,Eléctrica,4x2,5.0,140.0,19999.0
