Título,Ubicación,Versión,Color,Marca,Modelo,Año,Tipo de combustible,Puertas,Transmisión,Motor,Tipo de carrocería,Kilómetros,Dirección,Control de tracción,Capacidad de personas,Potencia,Precio
Ford Ecosport 2.0 Se 143cv 4x2,Capital Federal,2.0 Se 143cv 4x2,Gris,Ford,Ecosport,2013,Nafta,5.0,Manual,2.0,SUV,130000.0,Eléctrica,4x2,5.0,143.0,8066.67
Ford Ecosport 1.6 Se 110cv 4x2,Bs.As. G.B.A. Norte,,,Ford,Ecosport,2017,Nafta,5.0,Manual,1.6,SUV,130000.0,Asistida,4x2,5.0,110.0,12900.0
Ford Ecosport 1.6 Se 110cv 4x2,Ubicación no encontrada,1.6 Se 110cv 4x2,Azul,Ford,Ecosport,2012,Nafta,5.0,Manual,1.6,SUV,111111.0,Eléctrica,4x2,5.0,110.0,7266.67
Ford Ecosport 1.6 My10 Xls 4x2,Bs.As. G.B.A. Oeste,1.6 My10 Xls 4x2,Negro,Ford,Ecosport,2011,Nafta,5.0,Manual,1.6,SUV,106000.0,Hidráulica,Delantera,5.0,98.0,6333.33
Ford Ecosport 1.6 My10 Xl Plus Mp3 4x2,Bs.As. G.B.A. Sur,,,Ford,Ecosport,2012,Nafta,5.0,Manual,1.6,SUV,150000.0,Hidráulica,Delantera,5.0,98.0,5666.67
Ford Ecosport 2.0 Se 143cv 4x2,Ubicación no encontrada,,,Ford,Ecosport,2013,Nafta,5.0,Manual,2.0,SUV,91000.0,Eléctrica,4x2,5.0,143.0,9000.0
Ford Ecosport 1.5 Freestyle 123cv 4x2,Capital Federal,1.5 Freestyle 123cv 4x2,Blanco,Ford,Ecosport,2018,Nafta,5.0,Manual,1.5,SUV,88300.0,Asistida,4x2,5.0,123.0,15500.0
Ford Ecosport 1.6 Se 110cv 4x2,Santa Fe,,,Ford,Ecosport,2013,Nafta,5.0,Manual,1.6,SUV,155000.0,Eléctrica,4x2,5.0,110.0,8666.67
Ford Ecosport 2.0 Titanium 143cv 4x2,Ubicación no encontrada,2.0 Titanium 143cv 4x2,Plateado,Ford,Ecosport,2013,Nafta,5.0,Manual,2.0,SUV,105000.0,Eléctrica,4x2,5.0,143.0,11000.0
Ford Ecosport 1.4 Tdci Xls,Ubicación no encontrada,1.4 Tdci Xls,Rojo,Ford,Ecosport,2006,Diésel,5.0,Manual,1.4,SUV,108000.0,Hidráulica,Delantera,5.0,68.0,4300.33
